density_radius_cee,min_density_cee,outlier_distance_cee,seeding_distance_cee,w_z_cee,density_radius_che,min_density_che,outlier_distance_che,seeding_distance_che,w_z_che,R1_ee,R2_ee,R3_ee,R1_pi,R2_pi,R3_pi
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.9162993734306245,11.97325566940313,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.9148997169098081,2.448540379288302
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,3.4697223387477423,13.99058549189748,1.0,0.32078845832533476,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.3369474444967073,0.7344981887918177
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.4756066679244837,1.0,4.899764470105357,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0676137116700948,1.5469848710845941
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.2594139832753444,1.0,1.0,0.234727997932084,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0190754950130954,1.7879821010014918
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.7703425709321856,1.0,1.0,0.41044803701990634,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.1286783377256209,1.3038568080119328
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.8726119158076722,1.0,1.0,0.5554746943127493,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.1453633795453086,1.2416364798636268
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0193439177109607,0.9033674024293299,15.356356126735555,3.471180812681786,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.8228368757453253,0.7623508862652103,1.401235883230343
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.367272514887571,4.285810247516482,1.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2163697672749878,1.0083102493074794
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,4.639288898695261,1.0,17.92341582710997,0.7188516362610111,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.440255825512398,0.5708502024291499
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.10084504644545111,1.0,23.30865400278518,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.32721952694922163,16.708502024291498
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.2068884504865044,4.168464141780747,1.0,0.7679961402293931,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.4344144741397613,10.97357766886853
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,4.142489598974142,1.0,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.3990580924506728,0.6320051139995739
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.5121813076869297,2.2702225324915286,1.0,2.7240544742411705,0.9890550759458836,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2024927122932634,1.0596633283613894
